blue top,blue jungle,blue mid,blue adc,blue sup,red top,red jungle,red mid,red adc,red sup,match result,match id
164.0,64.0,23.0,51.0,412,114.0,5.0,517.0,236.0,267,red,NA1_4058431273
223.0,91.0,13.0,18.0,26,78.0,876.0,39.0,157.0,142,red,NA1_4057178560
69.0,59.0,85.0,81.0,875,68.0,5.0,238.0,22.0,432,red,NA1_4057794448
54.0,5.0,711.0,81.0,53,80.0,59.0,38.0,67.0,40,blue,NA1_4056672925
27.0,44.0,711.0,202.0,412,266.0,163.0,238.0,96.0,350,red,NA1_4060084805
43.0,234.0,112.0,18.0,143,875.0,245.0,96.0,21.0,267,red,NA1_4052856384
266.0,59.0,105.0,21.0,37,164.0,32.0,203.0,429.0,201,blue,NA1_4050743903
6.0,2.0,240.0,115.0,26,516.0,59.0,777.0,21.0,147,blue,NA1_4058747220
58.0,59.0,238.0,143.0,235,234.0,107.0,7.0,498.0,53,red,NA1_4054642353
92.0,876.0,23.0,202.0,412,30.0,121.0,875.0,81.0,235,blue,NA1_4059068486
14.0,876.0,517.0,21.0,555,166.0,59.0,1.0,236.0,89,red,NA1_4055435474
875.0,59.0,7.0,18.0,518,17.0,64.0,236.0,145.0,3,red,NA1_4060350059
86.0,104.0,7.0,360.0,163,98.0,91.0,105.0,236.0,201,blue,NA1_4055040513
98.0,104.0,105.0,115.0,63,14.0,76.0,119.0,51.0,432,blue,NA1_4060664035
62.0,203.0,142.0,236.0,111,266.0,59.0,84.0,21.0,412,blue,NA1_4050384222
516.0,106.0,777.0,236.0,267,150.0,203.0,13.0,51.0,43,blue,NA1_4057142917
266.0,120.0,245.0,236.0,267,62.0,76.0,238.0,145.0,143,blue,NA1_4059427730
17.0,203.0,27.0,429.0,497,107.0,59.0,7.0,498.0,53,red,NA1_4056257394
107.0,104.0,4.0,18.0,25,114.0,76.0,62.0,119.0,111,red,NA1_4055080587
83.0,28.0,101.0,21.0,32,266.0,59.0,711.0,115.0,432,red,NA1_4051446378
48.0,76.0,157.0,119.0,147,164.0,59.0,711.0,18.0,412,blue,NA1_4058918061
39.0,245.0,157.0,523.0,12,41.0,203.0,43.0,115.0,3,blue,NA1_4050499395
114.0,203.0,161.0,16.0,89,516.0,64.0,238.0,523.0,412,red,NA1_4053945113
875.0,104.0,1.0,67.0,16,43.0,59.0,157.0,18.0,497,red,NA1_4056420644
266.0,60.0,112.0,145.0,32,69.0,121.0,777.0,45.0,497,red,NA1_4057544205
114.0,121.0,55.0,51.0,32,266.0,60.0,69.0,202.0,25,blue,NA1_4061231490
234.0,104.0,112.0,202.0,147,240.0,20.0,84.0,21.0,432,red,NA1_4056183691
27.0,59.0,61.0,360.0,40,875.0,131.0,711.0,202.0,89,blue,NA1_4052601088
164.0,59.0,55.0,236.0,53,84.0,876.0,18.0,51.0,111,blue,NA1_4058742081
164.0,5.0,105.0,202.0,143,266.0,203.0,85.0,222.0,432,red,NA1_4058798109
67.0,104.0,517.0,157.0,32,164.0,11.0,105.0,145.0,412,blue,NA1_4060307567
141.0,76.0,711.0,498.0,16,150.0,104.0,8.0,21.0,875,blue,NA1_4053501814
56.0,121.0,777.0,30.0,32,164.0,163.0,126.0,236.0,267,blue,NA1_4061245755
80.0,102.0,238.0,222.0,117,114.0,28.0,7.0,15.0,12,red,NA1_4056567327
223.0,120.0,38.0,51.0,432,122.0,79.0,157.0,21.0,555,blue,NA1_4056529513
164.0,28.0,3.0,523.0,80,875.0,238.0,45.0,115.0,350,blue,NA1_4059267851
85.0,107.0,4.0,51.0,25,164.0,121.0,5.0,21.0,267,blue,NA1_4057901309
74.0,77.0,23.0,18.0,37,59.0,876.0,104.0,236.0,12,blue,NA1_4055756839
127.0,120.0,34.0,360.0,40,777.0,30.0,4.0,119.0,32,blue,NA1_4055862757
223.0,121.0,711.0,81.0,53,17.0,254.0,1.0,202.0,412,blue,NA1_4057258583
27.0,91.0,85.0,21.0,32,86.0,121.0,166.0,67.0,98,red,NA1_4060006111
17.0,102.0,157.0,119.0,235,246.0,104.0,142.0,45.0,350,red,NA1_4058075764
887.0,91.0,3.0,81.0,16,39.0,245.0,62.0,115.0,875,blue,NA1_4054954911
92.0,107.0,39.0,37.0,432,516.0,76.0,34.0,523.0,412,blue,NA1_4059395681
23.0,28.0,75.0,518.0,412,85.0,64.0,711.0,360.0,111,red,NA1_4061284718
48.0,56.0,55.0,145.0,43,23.0,121.0,112.0,236.0,16,red,NA1_4059078451
31.0,44.0,38.0,202.0,32,875.0,64.0,103.0,30.0,412,blue,NA1_4053171845
39.0,79.0,1.0,222.0,147,223.0,131.0,157.0,236.0,201,red,NA1_4053269176
266.0,246.0,134.0,21.0,25,223.0,141.0,142.0,96.0,117,blue,NA1_4051964091
75.0,421.0,61.0,119.0,267,875.0,59.0,101.0,147.0,25,red,NA1_4054466720
39.0,120.0,105.0,711.0,432,85.0,5.0,80.0,51.0,20,red,NA1_4051458923
114.0,121.0,142.0,236.0,117,85.0,64.0,147.0,202.0,53,red,NA1_4060895907
157.0,79.0,518.0,96.0,497,141.0,64.0,711.0,22.0,80,blue,NA1_4051849657
154.0,35.0,20.0,81.0,40,92.0,76.0,238.0,236.0,526,red,NA1_4051595155
266.0,245.0,39.0,22.0,16,98.0,163.0,104.0,235.0,80,blue,NA1_4050411239
875.0,79.0,38.0,51.0,432,164.0,64.0,127.0,21.0,16,blue,NA1_4053162897
17.0,238.0,68.0,18.0,201,48.0,203.0,117.0,81.0,350,blue,NA1_4058910370
516.0,141.0,238.0,30.0,32,85.0,120.0,142.0,523.0,89,red,NA1_4060814594
164.0,59.0,50.0,222.0,432,126.0,102.0,711.0,81.0,57,blue,NA1_4052054528
59.0,104.0,517.0,50.0,111,875.0,203.0,236.0,202.0,201,blue,NA1_4060498046
17.0,64.0,69.0,22.0,12,164.0,91.0,134.0,235.0,37,red,NA1_4059084087
23.0,32.0,85.0,145.0,432,203.0,59.0,7.0,236.0,350,red,NA1_4052786077
875.0,141.0,3.0,360.0,12,164.0,163.0,157.0,202.0,143,blue,NA1_4052597219
92.0,141.0,68.0,81.0,350,79.0,59.0,777.0,202.0,26,red,NA1_4054865035
875.0,421.0,203.0,81.0,32,106.0,121.0,13.0,21.0,147,blue,NA1_4060515284
6.0,113.0,23.0,163.0,3,92.0,234.0,157.0,105.0,43,blue,NA1_4052556453
266.0,60.0,711.0,523.0,89,875.0,28.0,164.0,29.0,43,blue,NA1_4057968423
875.0,28.0,777.0,147.0,555,164.0,121.0,517.0,360.0,526,red,NA1_4056223024
266.0,91.0,55.0,81.0,103,98.0,104.0,711.0,236.0,53,red,NA1_4060073444
126.0,120.0,875.0,360.0,142,266.0,154.0,91.0,157.0,57,red,NA1_4054754263
41.0,104.0,13.0,51.0,497,78.0,60.0,75.0,202.0,875,red,NA1_4056953203
41.0,245.0,34.0,360.0,526,114.0,104.0,112.0,81.0,35,blue,NA1_4051471300
39.0,254.0,34.0,115.0,98,82.0,427.0,777.0,51.0,89,blue,NA1_4057417144
142.0,59.0,31.0,145.0,57,75.0,238.0,103.0,67.0,412,red,NA1_4054826309
76.0,163.0,238.0,360.0,350,58.0,5.0,127.0,51.0,497,red,NA1_4056556094
17.0,245.0,238.0,21.0,89,113.0,64.0,157.0,30.0,43,red,NA1_4056728088
875.0,104.0,7.0,498.0,350,98.0,203.0,711.0,236.0,37,red,NA1_4053686572
17.0,59.0,134.0,21.0,12,80.0,9.0,711.0,202.0,432,blue,NA1_4053411945
82.0,131.0,91.0,119.0,143,62.0,234.0,68.0,81.0,12,red,NA1_4055193840
8.0,64.0,30.0,119.0,50,27.0,107.0,13.0,51.0,37,red,NA1_4059216707
36.0,104.0,711.0,51.0,40,24.0,141.0,517.0,202.0,111,red,NA1_4054424284
164.0,64.0,127.0,429.0,25,887.0,59.0,45.0,21.0,555,blue,NA1_4050398393
266.0,64.0,42.0,21.0,111,98.0,246.0,777.0,119.0,25,blue,NA1_4055156756
84.0,91.0,42.0,51.0,32,57.0,59.0,103.0,119.0,16,red,NA1_4053036040
39.0,141.0,246.0,115.0,25,164.0,121.0,42.0,110.0,32,red,NA1_4054328017
122.0,203.0,3.0,21.0,44,266.0,60.0,777.0,81.0,111,red,NA1_4057672965
164.0,121.0,42.0,202.0,12,711.0,254.0,1.0,51.0,43,red,NA1_4052618169
6.0,5.0,34.0,202.0,432,8.0,234.0,23.0,145.0,53,red,NA1_4057870030
266.0,120.0,711.0,235.0,32,98.0,113.0,777.0,51.0,45,blue,NA1_4055584536
126.0,104.0,42.0,37.0,147,266.0,421.0,23.0,69.0,412,red,NA1_4059449594
266.0,163.0,238.0,67.0,44,234.0,77.0,517.0,360.0,32,blue,NA1_4050549231
875.0,78.0,112.0,29.0,412,92.0,421.0,161.0,222.0,555,red,NA1_4057822693
234.0,245.0,238.0,81.0,497,24.0,104.0,142.0,51.0,43,blue,NA1_4061252775
98.0,238.0,1.0,222.0,117,777.0,9.0,166.0,236.0,555,red,NA1_4055876907
39.0,427.0,268.0,18.0,32,98.0,238.0,103.0,51.0,89,blue,NA1_4056347546
39.0,64.0,68.0,22.0,12,36.0,121.0,69.0,21.0,40,red,NA1_4051423519
41.0,427.0,91.0,711.0,143,164.0,876.0,166.0,21.0,37,red,NA1_4051299770
122.0,60.0,38.0,119.0,412,875.0,876.0,18.0,236.0,89,blue,NA1_4055518012
126.0,104.0,38.0,119.0,37,8.0,121.0,101.0,222.0,412,red,NA1_4054432335
875.0,517.0,711.0,21.0,147,164.0,421.0,26.0,523.0,32,blue,NA1_4054983978
23.0,131.0,105.0,157.0,12,6.0,238.0,246.0,81.0,117,red,NA1_4053364770
114.0,59.0,127.0,238.0,53,113.0,121.0,91.0,67.0,32,blue,NA1_4058359808
17.0,421.0,105.0,15.0,432,10.0,64.0,157.0,21.0,161,red,NA1_4052713685
62.0,141.0,34.0,145.0,117,266.0,245.0,112.0,498.0,497,red,NA1_4050559779
114.0,876.0,103.0,236.0,267,266.0,421.0,163.0,145.0,111,red,NA1_4052796941
122.0,91.0,7.0,81.0,147,86.0,246.0,105.0,157.0,43,red,NA1_4059685029
92.0,64.0,711.0,81.0,37,31.0,246.0,127.0,157.0,555,blue,NA1_4051399887
43.0,9.0,711.0,157.0,163,133.0,245.0,134.0,119.0,25,red,NA1_4055220714
875.0,102.0,246.0,21.0,30,72.0,91.0,55.0,18.0,32,blue,NA1_4050496790
126.0,163.0,23.0,236.0,350,80.0,234.0,54.0,202.0,555,red,NA1_4056077018
58.0,121.0,711.0,119.0,12,164.0,91.0,134.0,115.0,89,blue,NA1_4059293073
84.0,76.0,23.0,81.0,26,54.0,163.0,777.0,711.0,16,red,NA1_4051265552
82.0,28.0,42.0,523.0,117,78.0,238.0,166.0,115.0,3,red,NA1_4061057091
777.0,104.0,13.0,21.0,235,266.0,876.0,166.0,115.0,37,red,NA1_4056352457
6.0,203.0,518.0,236.0,350,107.0,246.0,166.0,21.0,63,red,NA1_4057805064
164.0,9.0,39.0,21.0,201,107.0,76.0,4.0,18.0,412,red,NA1_4052446158
92.0,141.0,42.0,360.0,163,17.0,60.0,62.0,202.0,3,red,NA1_4055397853
126.0,163.0,51.0,26.0,350,114.0,28.0,80.0,202.0,412,red,NA1_4059328653
875.0,76.0,777.0,81.0,101,24.0,5.0,62.0,22.0,37,blue,NA1_4051905176
266.0,64.0,777.0,81.0,143,24.0,5.0,112.0,222.0,37,blue,NA1_4053257237
43.0,163.0,238.0,67.0,350,164.0,91.0,80.0,96.0,98,blue,NA1_4061151239
122.0,60.0,74.0,81.0,37,266.0,5.0,84.0,119.0,111,red,NA1_4055005054
68.0,234.0,555.0,222.0,26,62.0,245.0,166.0,51.0,43,blue,NA1_4055734617
23.0,102.0,55.0,96.0,117,150.0,104.0,38.0,147.0,16,red,NA1_4054831958
82.0,64.0,711.0,21.0,89,24.0,245.0,14.0,51.0,16,blue,NA1_4051904685
98.0,245.0,555.0,236.0,350,82.0,141.0,61.0,222.0,412,blue,NA1_4060936670
164.0,234.0,711.0,21.0,89,150.0,163.0,91.0,18.0,12,red,NA1_4058626677
6.0,104.0,7.0,81.0,40,164.0,238.0,42.0,523.0,555,red,NA1_4053552141
78.0,68.0,517.0,81.0,45,164.0,11.0,3.0,360.0,12,red,NA1_4057276971
69.0,141.0,777.0,15.0,412,92.0,234.0,61.0,360.0,53,blue,NA1_4052229100
98.0,9.0,711.0,81.0,37,39.0,421.0,42.0,202.0,32,red,NA1_4052276119
92.0,104.0,3.0,21.0,412,266.0,11.0,163.0,81.0,40,blue,NA1_4060754039
92.0,246.0,142.0,202.0,12,6.0,79.0,126.0,523.0,16,red,NA1_4053611495
887.0,104.0,268.0,51.0,79,23.0,121.0,115.0,236.0,267,blue,NA1_4060281229
114.0,11.0,147.0,202.0,267,10.0,91.0,711.0,81.0,40,blue,NA1_4060652547
43.0,104.0,3.0,202.0,35,150.0,245.0,157.0,145.0,57,red,NA1_4055932729
82.0,163.0,18.0,145.0,101,54.0,517.0,84.0,236.0,26,red,NA1_4050453049
876.0,427.0,23.0,202.0,497,36.0,59.0,7.0,360.0,32,red,NA1_4053796381
68.0,107.0,3.0,523.0,37,1.0,117.0,166.0,145.0,111,blue,NA1_4054081215
266.0,59.0,99.0,21.0,711,98.0,121.0,4.0,29.0,3,blue,NA1_4052032276
240.0,245.0,18.0,81.0,98,133.0,59.0,711.0,236.0,26,blue,NA1_4059669102
86.0,2.0,127.0,145.0,412,516.0,421.0,134.0,236.0,37,blue,NA1_4055024079
84.0,246.0,777.0,236.0,16,164.0,64.0,7.0,51.0,37,red,NA1_4057476508
266.0,28.0,4.0,21.0,111,6.0,203.0,711.0,81.0,44,red,NA1_4051481589
92.0,203.0,711.0,51.0,432,24.0,91.0,777.0,21.0,25,blue,NA1_4055137044
114.0,203.0,112.0,21.0,497,875.0,91.0,105.0,37.0,63,red,NA1_4060919863
98.0,141.0,4.0,202.0,25,268.0,203.0,711.0,21.0,32,red,NA1_4053910210
875.0,44.0,13.0,67.0,161,82.0,59.0,75.0,21.0,63,blue,NA1_4056847641
24.0,121.0,246.0,81.0,43,17.0,28.0,245.0,236.0,267,blue,NA1_4059567624
67.0,203.0,23.0,119.0,32,875.0,234.0,84.0,202.0,497,blue,NA1_4053953465
54.0,64.0,711.0,67.0,26,23.0,5.0,20.0,21.0,98,blue,NA1_4051382263
6.0,104.0,131.0,30.0,35,875.0,28.0,777.0,202.0,63,red,NA1_4058153144
85.0,91.0,777.0,22.0,267,875.0,28.0,246.0,236.0,201,blue,NA1_4057834110
36.0,238.0,246.0,115.0,526,126.0,113.0,55.0,157.0,32,blue,NA1_4057214743
54.0,104.0,61.0,498.0,267,875.0,59.0,777.0,45.0,40,blue,NA1_4061111993
39.0,60.0,91.0,119.0,412,150.0,9.0,246.0,22.0,16,blue,NA1_4061168511
266.0,203.0,711.0,222.0,147,104.0,64.0,268.0,21.0,432,red,NA1_4054284100
23.0,876.0,62.0,202.0,101,78.0,163.0,777.0,67.0,12,blue,NA1_4053675677
85.0,59.0,157.0,202.0,53,266.0,60.0,115.0,21.0,40,blue,NA1_4057224285
126.0,20.0,45.0,119.0,267,164.0,59.0,13.0,51.0,25,red,NA1_4052389259
58.0,79.0,69.0,202.0,16,114.0,28.0,4.0,222.0,432,blue,NA1_4058299126
17.0,121.0,245.0,21.0,432,58.0,104.0,69.0,157.0,79,blue,NA1_4058679370
23.0,5.0,142.0,523.0,57,17.0,64.0,27.0,222.0,412,blue,NA1_4058043304
62.0,76.0,246.0,429.0,25,86.0,121.0,517.0,236.0,267,red,NA1_4060184083
240.0,59.0,96.0,145.0,32,266.0,203.0,13.0,236.0,201,blue,NA1_4056410112
150.0,91.0,157.0,63.0,101,114.0,154.0,23.0,22.0,235,blue,NA1_4058665756
164.0,245.0,42.0,236.0,142,24.0,104.0,38.0,115.0,432,red,NA1_4059598556
240.0,121.0,85.0,96.0,37,23.0,9.0,20.0,18.0,350,blue,NA1_4050323173
62.0,421.0,142.0,236.0,164,85.0,79.0,157.0,523.0,412,blue,NA1_4051035109
85.0,141.0,238.0,18.0,432,240.0,64.0,112.0,119.0,53,red,NA1_4052348454
266.0,79.0,711.0,30.0,235,126.0,876.0,38.0,523.0,32,red,NA1_4055474060
240.0,163.0,238.0,81.0,350,106.0,30.0,104.0,67.0,37,blue,NA1_4059371975
92.0,91.0,131.0,202.0,143,19.0,427.0,142.0,67.0,63,red,NA1_4058990260
887.0,64.0,517.0,360.0,12,92.0,79.0,80.0,67.0,89,blue,NA1_4058866969
122.0,141.0,121.0,115.0,432,875.0,154.0,777.0,360.0,89,blue,NA1_4052693153
31.0,64.0,134.0,81.0,147,266.0,104.0,142.0,67.0,12,blue,NA1_4058525884
114.0,11.0,127.0,115.0,111,79.0,245.0,166.0,81.0,235,blue,NA1_4061021920
126.0,64.0,1.0,21.0,101,39.0,121.0,142.0,222.0,412,red,NA1_4059973636
86.0,120.0,517.0,21.0,32,114.0,102.0,101.0,523.0,412,red,NA1_4057732602
13.0,5.0,31.0,110.0,89,114.0,245.0,777.0,523.0,201,red,NA1_4050434911
150.0,48.0,517.0,360.0,53,54.0,245.0,777.0,157.0,12,red,NA1_4053006815
42.0,246.0,134.0,81.0,43,27.0,421.0,7.0,51.0,57,red,NA1_4052070061
80.0,421.0,4.0,22.0,147,24.0,64.0,142.0,235.0,53,red,NA1_4052102214
164.0,246.0,84.0,81.0,711,86.0,120.0,517.0,236.0,267,red,NA1_4060226069
74.0,28.0,18.0,21.0,555,80.0,48.0,238.0,81.0,526,red,NA1_4058573170
41.0,20.0,131.0,222.0,267,17.0,245.0,246.0,236.0,16,blue,NA1_4052277109
98.0,131.0,246.0,21.0,16,41.0,245.0,157.0,67.0,350,red,NA1_4057251328
62.0,20.0,157.0,67.0,117,75.0,238.0,711.0,22.0,50,blue,NA1_4053295571
14.0,104.0,3.0,145.0,350,875.0,28.0,238.0,119.0,111,red,NA1_4055656171
58.0,104.0,711.0,360.0,53,266.0,59.0,20.0,110.0,37,red,NA1_4058201288
98.0,131.0,203.0,96.0,711,54.0,876.0,103.0,67.0,201,blue,NA1_4060006429
27.0,203.0,50.0,119.0,412,54.0,876.0,23.0,51.0,555,blue,NA1_4056738959
240.0,163.0,3.0,236.0,32,82.0,2.0,55.0,202.0,37,red,NA1_4056141133
266.0,91.0,105.0,21.0,412,875.0,64.0,69.0,236.0,497,blue,NA1_4056671738
80.0,245.0,84.0,523.0,412,98.0,30.0,157.0,51.0,32,blue,NA1_4055962696
54.0,30.0,91.0,15.0,555,39.0,59.0,157.0,115.0,267,red,NA1_4052790807
27.0,91.0,777.0,81.0,16,23.0,141.0,142.0,37.0,12,red,NA1_4059912928
516.0,876.0,84.0,236.0,117,24.0,64.0,3.0,51.0,161,blue,NA1_4051079850
164.0,234.0,3.0,21.0,32,114.0,91.0,142.0,711.0,89,blue,NA1_4056695175
106.0,5.0,7.0,115.0,40,164.0,64.0,711.0,202.0,43,red,NA1_4055221929
24.0,20.0,777.0,18.0,147,142.0,64.0,238.0,202.0,63,red,NA1_4054701547
164.0,56.0,115.0,81.0,555,104.0,131.0,245.0,22.0,143,red,NA1_4052649288
24.0,48.0,90.0,711.0,143,41.0,59.0,30.0,45.0,16,red,NA1_4051904426
85.0,5.0,54.0,236.0,267,777.0,131.0,246.0,81.0,350,red,NA1_4059080364
122.0,876.0,4.0,22.0,526,24.0,59.0,1.0,15.0,350,blue,NA1_4051096326
17.0,104.0,157.0,51.0,111,517.0,234.0,711.0,145.0,43,blue,NA1_4052889495
92.0,421.0,3.0,222.0,412,98.0,121.0,711.0,202.0,89,blue,NA1_4055145889
106.0,102.0,245.0,81.0,40,23.0,36.0,238.0,51.0,497,blue,NA1_4051348552
875.0,163.0,166.0,119.0,161,164.0,121.0,3.0,81.0,350,blue,NA1_4057196161
266.0,234.0,99.0,498.0,16,240.0,141.0,1.0,236.0,111,red,NA1_4060259486
67.0,64.0,4.0,81.0,16,27.0,120.0,13.0,18.0,711,red,NA1_4058483727
90.0,120.0,6.0,147.0,16,103.0,104.0,38.0,145.0,89,blue,NA1_4058578393
164.0,35.0,126.0,157.0,40,39.0,59.0,55.0,18.0,117,red,NA1_4059072070
58.0,104.0,517.0,523.0,412,39.0,56.0,10.0,119.0,16,red,NA1_4053424334
266.0,141.0,103.0,145.0,111,875.0,5.0,777.0,21.0,497,blue,NA1_4060780777
36.0,56.0,131.0,67.0,267,517.0,64.0,157.0,236.0,26,red,NA1_4060460218
24.0,245.0,166.0,81.0,350,150.0,30.0,777.0,67.0,16,red,NA1_4050743462
23.0,11.0,4.0,18.0,43,223.0,9.0,84.0,222.0,37,red,NA1_4052057776
122.0,2.0,91.0,202.0,432,114.0,9.0,166.0,523.0,57,blue,NA1_4060248814
266.0,60.0,62.0,22.0,32,164.0,245.0,238.0,67.0,16,red,NA1_4050651894
41.0,48.0,711.0,21.0,555,516.0,121.0,245.0,145.0,26,red,NA1_4052030883
875.0,59.0,127.0,157.0,267,238.0,27.0,90.0,145.0,40,blue,NA1_4056732170
126.0,64.0,105.0,21.0,143,254.0,91.0,103.0,115.0,412,blue,NA1_4061164354
164.0,421.0,7.0,523.0,350,887.0,5.0,142.0,166.0,40,red,NA1_4057218695
24.0,163.0,131.0,147.0,235,126.0,203.0,23.0,37.0,26,red,NA1_4050299581
420.0,104.0,13.0,45.0,412,166.0,107.0,777.0,115.0,37,blue,NA1_4059508795
59.0,27.0,4.0,498.0,3,8.0,113.0,517.0,81.0,111,blue,NA1_4055946831
62.0,64.0,1.0,134.0,555,78.0,59.0,42.0,18.0,412,blue,NA1_4050374710
31.0,234.0,7.0,360.0,89,104.0,876.0,39.0,166.0,201,blue,NA1_4060790214
6.0,141.0,147.0,202.0,32,518.0,121.0,157.0,21.0,163,red,NA1_4059356112
516.0,20.0,134.0,119.0,267,92.0,79.0,234.0,21.0,45,blue,NA1_4052975675
39.0,59.0,517.0,202.0,16,92.0,121.0,4.0,22.0,201,red,NA1_4061215693
92.0,120.0,711.0,236.0,432,164.0,154.0,103.0,119.0,37,red,NA1_4060945081
8.0,48.0,875.0,21.0,43,41.0,104.0,3.0,22.0,63,blue,NA1_4056848218
875.0,64.0,134.0,51.0,12,164.0,5.0,55.0,81.0,350,blue,NA1_4052728274
62.0,141.0,1.0,81.0,350,516.0,245.0,238.0,360.0,16,blue,NA1_4061238934
92.0,245.0,711.0,18.0,32,82.0,203.0,157.0,51.0,34,blue,NA1_4056129336
62.0,64.0,27.0,81.0,43,85.0,9.0,238.0,236.0,412,blue,NA1_4059651524
266.0,64.0,105.0,711.0,267,54.0,121.0,7.0,119.0,412,red,NA1_4052831999
240.0,30.0,1.0,50.0,44,62.0,9.0,85.0,236.0,53,red,NA1_4052817732
114.0,20.0,80.0,51.0,26,67.0,78.0,777.0,119.0,111,red,NA1_4055859171
777.0,64.0,115.0,81.0,16,875.0,121.0,555.0,29.0,412,blue,NA1_4054426311
107.0,102.0,112.0,236.0,163,24.0,64.0,127.0,51.0,432,blue,NA1_4055158296
777.0,64.0,127.0,22.0,143,203.0,91.0,163.0,21.0,32,blue,NA1_4056935694
41.0,44.0,7.0,360.0,3,39.0,9.0,105.0,110.0,63,red,NA1_4060395729
85.0,141.0,23.0,202.0,89,266.0,245.0,79.0,81.0,16,red,NA1_4050864339
875.0,68.0,711.0,119.0,111,107.0,245.0,126.0,498.0,412,red,NA1_4053763202
516.0,238.0,245.0,18.0,32,14.0,68.0,875.0,523.0,201,blue,NA1_4054069993
166.0,163.0,1.0,21.0,267,875.0,64.0,131.0,236.0,350,red,NA1_4058668718
10.0,64.0,69.0,67.0,32,78.0,56.0,711.0,51.0,497,red,NA1_4052815960
14.0,876.0,80.0,81.0,350,78.0,246.0,61.0,236.0,32,red,NA1_4053184544
27.0,141.0,3.0,145.0,111,62.0,203.0,99.0,67.0,32,blue,NA1_4055819058
114.0,30.0,39.0,202.0,26,17.0,91.0,7.0,119.0,117,red,NA1_4055235905
126.0,28.0,777.0,21.0,32,164.0,64.0,34.0,18.0,350,blue,NA1_4059261195
39.0,876.0,142.0,81.0,63,17.0,234.0,69.0,236.0,526,red,NA1_4056786563
122.0,427.0,161.0,222.0,412,92.0,238.0,711.0,134.0,111,red,NA1_4053735504
240.0,154.0,268.0,18.0,40,517.0,234.0,103.0,21.0,497,blue,NA1_4056333538
39.0,154.0,517.0,236.0,43,875.0,28.0,85.0,523.0,432,red,NA1_4055111201
62.0,107.0,105.0,96.0,80,54.0,246.0,68.0,81.0,350,blue,NA1_4054286146
164.0,28.0,711.0,523.0,43,266.0,59.0,238.0,74.0,63,blue,NA1_4060822231
114.0,35.0,115.0,236.0,555,24.0,121.0,101.0,67.0,43,red,NA1_4057681828
266.0,91.0,69.0,360.0,526,875.0,104.0,157.0,22.0,432,blue,NA1_4055711647
41.0,234.0,74.0,81.0,98,92.0,121.0,711.0,51.0,25,red,NA1_4056091407
17.0,59.0,105.0,21.0,89,107.0,121.0,24.0,90.0,555,blue,NA1_4053130592
92.0,64.0,157.0,115.0,555,114.0,120.0,202.0,22.0,267,blue,NA1_4051096739
887.0,28.0,777.0,157.0,12,133.0,60.0,234.0,236.0,117,red,NA1_4050979263
875.0,20.0,103.0,236.0,497,6.0,427.0,105.0,145.0,555,red,NA1_4051865133
1.0,59.0,245.0,236.0,32,62.0,68.0,18.0,81.0,267,blue,NA1_4053817891
266.0,203.0,7.0,222.0,63,62.0,76.0,14.0,21.0,57,blue,NA1_4057503812
39.0,64.0,711.0,202.0,12,114.0,203.0,134.0,360.0,412,blue,NA1_4059192592
164.0,245.0,39.0,18.0,350,223.0,234.0,38.0,81.0,267,blue,NA1_4055819350
17.0,163.0,142.0,22.0,32,223.0,203.0,246.0,96.0,350,red,NA1_4055577603
62.0,79.0,236.0,21.0,12,57.0,163.0,777.0,81.0,32,red,NA1_4060037585
516.0,246.0,127.0,81.0,32,54.0,91.0,777.0,523.0,350,blue,NA1_4050539088
39.0,120.0,18.0,22.0,43,875.0,59.0,105.0,498.0,57,red,NA1_4057921927
85.0,234.0,1.0,145.0,53,78.0,245.0,13.0,81.0,25,blue,NA1_4057543293
114.0,32.0,238.0,51.0,350,6.0,104.0,69.0,22.0,3,red,NA1_4055573037
92.0,427.0,266.0,157.0,201,875.0,104.0,105.0,51.0,53,red,NA1_4060647647
84.0,35.0,23.0,523.0,43,98.0,64.0,50.0,21.0,412,blue,NA1_4053575572
23.0,9.0,1.0,21.0,267,68.0,20.0,711.0,81.0,89,blue,NA1_4050646633
164.0,876.0,3.0,203.0,89,85.0,104.0,38.0,29.0,555,blue,NA1_4050319443
266.0,64.0,711.0,145.0,555,517.0,91.0,516.0,21.0,267,blue,NA1_4056072351
107.0,427.0,246.0,202.0,117,39.0,59.0,54.0,523.0,40,red,NA1_4058556564
48.0,91.0,84.0,81.0,101,98.0,28.0,157.0,29.0,350,red,NA1_4055224672
31.0,59.0,3.0,50.0,412,875.0,102.0,85.0,202.0,16,blue,NA1_4051056428
164.0,121.0,112.0,81.0,267,266.0,104.0,245.0,107.0,427,red,NA1_4051435638
875.0,427.0,38.0,21.0,32,10.0,121.0,34.0,202.0,14,blue,NA1_4059571444
164.0,104.0,711.0,81.0,350,266.0,238.0,246.0,115.0,53,red,NA1_4054881143
27.0,91.0,875.0,145.0,16,126.0,5.0,13.0,498.0,40,red,NA1_4053100317
114.0,91.0,266.0,115.0,57,6.0,64.0,127.0,67.0,16,red,NA1_4056229875
79.0,59.0,39.0,18.0,412,17.0,91.0,84.0,67.0,25,blue,NA1_4056635665
36.0,238.0,3.0,145.0,412,133.0,254.0,103.0,67.0,53,blue,NA1_4054073347
62.0,121.0,245.0,18.0,350,157.0,28.0,246.0,222.0,555,blue,NA1_4051195095
