champion 1,champion 2,win rate
92.0,875.0,0.667
875.0,92.0,0.667
92.0,35.0,0.556
35.0,92.0,0.556
92.0,98.0,0.4
98.0,92.0,0.4
92.0,102.0,0.667
102.0,92.0,0.667
92.0,27.0,1.0
27.0,92.0,1.0
92.0,14.0,0.333
14.0,92.0,0.333
92.0,15.0,0.7
15.0,92.0,0.7
92.0,72.0,0.0
72.0,92.0,0.0
92.0,37.0,0.452
37.0,92.0,0.452
92.0,16.0,0.571
16.0,92.0,0.571
92.0,50.0,0.4
50.0,92.0,0.4
92.0,517.0,0.583
517.0,92.0,0.583
92.0,134.0,0.429
134.0,92.0,0.429
92.0,223.0,1.0
223.0,92.0,1.0
92.0,163.0,0.593
163.0,92.0,0.593
92.0,91.0,0.32
91.0,92.0,0.32
92.0,44.0,0.25
44.0,92.0,0.25
92.0,17.0,0.5
17.0,92.0,0.5
92.0,412.0,0.515
412.0,92.0,0.515
92.0,18.0,0.455
18.0,92.0,0.455
92.0,48.0,0.667
48.0,92.0,0.667
92.0,23.0,0.556
23.0,92.0,0.556
92.0,4.0,0.667
4.0,92.0,0.667
92.0,29.0,0.571
29.0,92.0,0.571
92.0,77.0,1.0
77.0,92.0,1.0
92.0,6.0,0.5
6.0,92.0,0.5
92.0,110.0,0.4
110.0,92.0,0.4
92.0,67.0,0.613
67.0,92.0,0.613
92.0,45.0,0.25
45.0,92.0,0.25
92.0,161.0,0.667
161.0,92.0,0.667
92.0,711.0,0.569
711.0,92.0,0.569
92.0,254.0,0.667
254.0,92.0,0.667
92.0,234.0,0.611
234.0,92.0,0.611
92.0,112.0,0.778
112.0,92.0,0.778
92.0,8.0,0.571
8.0,92.0,0.571
92.0,106.0,0.0
106.0,92.0,0.0
92.0,19.0,1.0
19.0,92.0,1.0
92.0,498.0,0.6
498.0,92.0,0.6
92.0,101.0,0.6
101.0,92.0,0.6
92.0,5.0,0.647
5.0,92.0,0.647
92.0,157.0,0.5
157.0,92.0,0.5
92.0,777.0,0.533
777.0,92.0,0.533
92.0,83.0,0.5
83.0,92.0,0.5
92.0,350.0,0.711
350.0,92.0,0.711
92.0,154.0,0.636
154.0,92.0,0.636
92.0,238.0,0.63
238.0,92.0,0.63
92.0,115.0,0.647
115.0,92.0,0.647
92.0,26.0,0.5
26.0,92.0,0.5
92.0,142.0,0.421
142.0,92.0,0.421
92.0,143.0,0.2
143.0,92.0,0.2
68.0,13.0,1.0
13.0,68.0,1.0
68.0,360.0,0.333
360.0,68.0,0.333
68.0,113.0,0.5
113.0,68.0,0.5
68.0,235.0,0.733
235.0,68.0,0.733
68.0,147.0,0.357
147.0,68.0,0.357
68.0,875.0,0.312
875.0,68.0,0.312
68.0,35.0,0.2
35.0,68.0,0.2
68.0,98.0,0.529
98.0,68.0,0.529
68.0,102.0,0.444
102.0,68.0,0.444
68.0,27.0,0.5
27.0,68.0,0.5
68.0,14.0,0.5
14.0,68.0,0.5
68.0,15.0,0.615
15.0,68.0,0.615
68.0,72.0,0.5
72.0,68.0,0.5
68.0,37.0,0.636
37.0,68.0,0.636
68.0,16.0,0.6
16.0,68.0,0.6
68.0,50.0,0.7
50.0,68.0,0.7
68.0,517.0,0.538
517.0,68.0,0.538
68.0,134.0,0.5
134.0,68.0,0.5
68.0,223.0,0.5
223.0,68.0,0.5
68.0,163.0,0.571
163.0,68.0,0.571
68.0,91.0,0.588
91.0,68.0,0.588
68.0,44.0,0.0
44.0,68.0,0.0
68.0,17.0,0.6
17.0,68.0,0.6
68.0,412.0,0.516
412.0,68.0,0.516
68.0,18.0,0.556
18.0,68.0,0.556
68.0,48.0,0.5
48.0,68.0,0.5
68.0,23.0,0.545
23.0,68.0,0.545
68.0,4.0,0.5
4.0,68.0,0.5
68.0,29.0,0.692
29.0,68.0,0.692
68.0,77.0,1.0
77.0,68.0,1.0
68.0,6.0,0.5
6.0,68.0,0.5
68.0,110.0,1.0
110.0,68.0,1.0
68.0,67.0,0.571
67.0,68.0,0.571
68.0,45.0,0.5
45.0,68.0,0.5
68.0,161.0,0.4
161.0,68.0,0.4
68.0,711.0,0.483
711.0,68.0,0.483
68.0,254.0,0.0
254.0,68.0,0.0
68.0,234.0,0.733
234.0,68.0,0.733
68.0,112.0,1.0
112.0,68.0,1.0
68.0,8.0,1.0
8.0,68.0,1.0
68.0,106.0,1.0
106.0,68.0,1.0
68.0,19.0,0.5
19.0,68.0,0.5
68.0,498.0,0.467
498.0,68.0,0.467
68.0,101.0,1.0
101.0,68.0,1.0
68.0,5.0,0.769
5.0,68.0,0.769
68.0,157.0,0.565
157.0,68.0,0.565
68.0,777.0,0.5
777.0,68.0,0.5
68.0,83.0,0.0
83.0,68.0,0.0
68.0,350.0,0.636
350.0,68.0,0.636
68.0,154.0,0.385
154.0,68.0,0.385
68.0,238.0,0.625
238.0,68.0,0.625
68.0,115.0,0.5
115.0,68.0,0.5
68.0,26.0,0.333
26.0,68.0,0.333
68.0,142.0,0.714
142.0,68.0,0.714
68.0,143.0,1.0
143.0,68.0,1.0
13.0,360.0,0.556
360.0,13.0,0.556
13.0,113.0,0.5
113.0,13.0,0.5
13.0,235.0,0.0
235.0,13.0,0.0
13.0,147.0,0.4
147.0,13.0,0.4
13.0,875.0,0.5
875.0,13.0,0.5
13.0,35.0,0.5
35.0,13.0,0.5
13.0,98.0,0.556
98.0,13.0,0.556
13.0,102.0,0.0
102.0,13.0,0.0
13.0,27.0,0.5
27.0,13.0,0.5
13.0,14.0,0.429
14.0,13.0,0.429
13.0,15.0,0.429
15.0,13.0,0.429
13.0,72.0,0.5
72.0,13.0,0.5
13.0,37.0,0.619
37.0,13.0,0.619
13.0,16.0,0.615
16.0,13.0,0.615
13.0,50.0,0.5
50.0,13.0,0.5
13.0,517.0,0.25
517.0,13.0,0.25
13.0,134.0,0.0
134.0,13.0,0.0
13.0,223.0,0.143
223.0,13.0,0.143
13.0,163.0,0.5
163.0,13.0,0.5
13.0,91.0,0.538
91.0,13.0,0.538
13.0,44.0,0.333
44.0,13.0,0.333
13.0,17.0,0.333
17.0,13.0,0.333
13.0,412.0,0.5
412.0,13.0,0.5
13.0,18.0,0.364
18.0,13.0,0.364
13.0,48.0,0.714
48.0,13.0,0.714
13.0,23.0,0.3
23.0,13.0,0.3
13.0,4.0,0.5
4.0,13.0,0.5
13.0,29.0,0.167
29.0,13.0,0.167
13.0,77.0,1.0
77.0,13.0,1.0
13.0,6.0,0.667
6.0,13.0,0.667
13.0,110.0,0.0
110.0,13.0,0.0
13.0,67.0,0.478
67.0,13.0,0.478
13.0,45.0,0.5
45.0,13.0,0.5
13.0,161.0,0.5
161.0,13.0,0.5
13.0,711.0,0.0
711.0,13.0,0.0
13.0,254.0,0.0
254.0,13.0,0.0
13.0,234.0,0.25
234.0,13.0,0.25
13.0,112.0,0.5
112.0,13.0,0.5
13.0,8.0,0.333
8.0,13.0,0.333
13.0,106.0,0.5
106.0,13.0,0.5
13.0,19.0,0.5
19.0,13.0,0.5
13.0,498.0,0.8
498.0,13.0,0.8
13.0,101.0,0.5
101.0,13.0,0.5
13.0,5.0,0.545
5.0,13.0,0.545
13.0,157.0,0.75
157.0,13.0,0.75
13.0,777.0,0.4
777.0,13.0,0.4
13.0,83.0,0.0
83.0,13.0,0.0
13.0,350.0,0.286
350.0,13.0,0.286
13.0,154.0,0.667
154.0,13.0,0.667
13.0,238.0,0.429
238.0,13.0,0.429
13.0,115.0,0.25
115.0,13.0,0.25
13.0,26.0,0.2
26.0,13.0,0.2
13.0,142.0,0.667
142.0,13.0,0.667
13.0,143.0,0.0
143.0,13.0,0.0
360.0,113.0,0.667
113.0,360.0,0.667
360.0,235.0,1.0
235.0,360.0,1.0
360.0,147.0,0.5
147.0,360.0,0.5
360.0,875.0,0.516
875.0,360.0,0.516
360.0,35.0,0.333
35.0,360.0,0.333
360.0,98.0,0.5
98.0,360.0,0.5
360.0,102.0,0.2
102.0,360.0,0.2
360.0,27.0,0.0
27.0,360.0,0.0
360.0,14.0,0.25
14.0,360.0,0.25
360.0,15.0,0.5
15.0,360.0,0.5
360.0,72.0,0.0
72.0,360.0,0.0
360.0,37.0,0.5
37.0,360.0,0.5
360.0,16.0,0.0
16.0,360.0,0.0
360.0,50.0,0.667
50.0,360.0,0.667
360.0,517.0,0.444
517.0,360.0,0.444
360.0,134.0,0.375
134.0,360.0,0.375
360.0,223.0,0.333
223.0,360.0,0.333
360.0,163.0,0.6
163.0,360.0,0.6
360.0,91.0,0.4
91.0,360.0,0.4
360.0,44.0,0.0
44.0,360.0,0.0
360.0,17.0,0.625
17.0,360.0,0.625
360.0,412.0,0.542
412.0,360.0,0.542
360.0,18.0,0.333
18.0,360.0,0.333
360.0,48.0,0.364
48.0,360.0,0.364
360.0,23.0,0.571
23.0,360.0,0.571
360.0,4.0,0.667
4.0,360.0,0.667
360.0,29.0,0.0
29.0,360.0,0.0
360.0,77.0,0.5
77.0,360.0,0.5
360.0,6.0,0.467
6.0,360.0,0.467
360.0,110.0,0.5
110.0,360.0,0.5
360.0,67.0,1.0
67.0,360.0,1.0
360.0,45.0,0.0
45.0,360.0,0.0
360.0,161.0,1.0
161.0,360.0,1.0
360.0,711.0,0.457
711.0,360.0,0.457
360.0,254.0,0.5
254.0,360.0,0.5
360.0,234.0,0.526
234.0,360.0,0.526
360.0,112.0,0.5
112.0,360.0,0.5
360.0,8.0,0.25
8.0,360.0,0.25
360.0,106.0,0.0
106.0,360.0,0.0
360.0,19.0,0.667
19.0,360.0,0.667
360.0,498.0,0.5
498.0,360.0,0.5
360.0,101.0,0.25
101.0,360.0,0.25
360.0,5.0,0.357
5.0,360.0,0.357
360.0,157.0,0.533
157.0,360.0,0.533
360.0,777.0,0.471
777.0,360.0,0.471
360.0,83.0,0.5
83.0,360.0,0.5
360.0,350.0,0.538
350.0,360.0,0.538
360.0,154.0,0.467
154.0,360.0,0.467
360.0,238.0,0.5
238.0,360.0,0.5
360.0,115.0,0.5
115.0,360.0,0.5
360.0,26.0,0.333
26.0,360.0,0.333
360.0,142.0,0.25
142.0,360.0,0.25
360.0,143.0,1.0
143.0,360.0,1.0
113.0,235.0,0.667
235.0,113.0,0.667
113.0,147.0,0.25
147.0,113.0,0.25
113.0,875.0,0.25
875.0,113.0,0.25
113.0,35.0,0.5
35.0,113.0,0.5
113.0,98.0,0.5
98.0,113.0,0.5
113.0,102.0,0.5
102.0,113.0,0.5
113.0,27.0,0.0
27.0,113.0,0.0
113.0,14.0,1.0
14.0,113.0,1.0
113.0,15.0,0.667
15.0,113.0,0.667
113.0,72.0,0.5
72.0,113.0,0.5
113.0,37.0,0.4
37.0,113.0,0.4
113.0,16.0,0.5
16.0,113.0,0.5
113.0,50.0,1.0
50.0,113.0,1.0
113.0,517.0,0.5
517.0,113.0,0.5
113.0,134.0,1.0
134.0,113.0,1.0
113.0,223.0,0.667
223.0,113.0,0.667
113.0,163.0,0.5
163.0,113.0,0.5
113.0,91.0,0.333
91.0,113.0,0.333
113.0,44.0,0.5
44.0,113.0,0.5
113.0,17.0,1.0
17.0,113.0,1.0
113.0,412.0,0.625
412.0,113.0,0.625
113.0,18.0,0.0
18.0,113.0,0.0
113.0,48.0,0.0
48.0,113.0,0.0
113.0,23.0,0.5
23.0,113.0,0.5
113.0,4.0,0.0
4.0,113.0,0.0
113.0,29.0,0.333
29.0,113.0,0.333
113.0,77.0,0.5
77.0,113.0,0.5
113.0,6.0,0.0
6.0,113.0,0.0
113.0,110.0,0.5
110.0,113.0,0.5
113.0,67.0,0.4
67.0,113.0,0.4
113.0,45.0,0.0
45.0,113.0,0.0
113.0,161.0,0.5
161.0,113.0,0.5
113.0,711.0,0.4
711.0,113.0,0.4
113.0,254.0,0.5
254.0,113.0,0.5
113.0,234.0,1.0
234.0,113.0,1.0
113.0,112.0,0.5
112.0,113.0,0.5
113.0,8.0,0.5
8.0,113.0,0.5
113.0,106.0,0.5
106.0,113.0,0.5
113.0,19.0,0.5
19.0,113.0,0.5
113.0,498.0,0.0
498.0,113.0,0.0
113.0,101.0,0.25
101.0,113.0,0.25
113.0,5.0,0.0
5.0,113.0,0.0
113.0,157.0,0.4
157.0,113.0,0.4
113.0,777.0,0.583
777.0,113.0,0.583
113.0,83.0,0.5
83.0,113.0,0.5
113.0,350.0,0.286
350.0,113.0,0.286
113.0,154.0,1.0
154.0,113.0,1.0
113.0,238.0,0.333
238.0,113.0,0.333
113.0,115.0,0.667
115.0,113.0,0.667
113.0,26.0,0.0
26.0,113.0,0.0
113.0,142.0,0.333
142.0,113.0,0.333
113.0,143.0,0.5
143.0,113.0,0.5
235.0,147.0,0.619
147.0,235.0,0.619
235.0,875.0,0.414
875.0,235.0,0.414
235.0,35.0,0.5
35.0,235.0,0.5
235.0,98.0,0.308
98.0,235.0,0.308
235.0,102.0,0.625
102.0,235.0,0.625
235.0,27.0,0.444
27.0,235.0,0.444
235.0,14.0,0.429
14.0,235.0,0.429
235.0,15.0,0.375
15.0,235.0,0.375
235.0,72.0,0.5
72.0,235.0,0.5
235.0,37.0,0.444
37.0,235.0,0.444
235.0,16.0,0.3
16.0,235.0,0.3
235.0,50.0,0.636
50.0,235.0,0.636
235.0,517.0,0.4
517.0,235.0,0.4
235.0,134.0,0.636
134.0,235.0,0.636
235.0,223.0,0.571
223.0,235.0,0.571
235.0,163.0,0.357
163.0,235.0,0.357
235.0,91.0,0.577
91.0,235.0,0.577
235.0,44.0,0.5
44.0,235.0,0.5
235.0,17.0,0.5
17.0,235.0,0.5
235.0,412.0,0.25
412.0,235.0,0.25
235.0,18.0,0.5
18.0,235.0,0.5
235.0,48.0,0.333
48.0,235.0,0.333
235.0,23.0,0.5
23.0,235.0,0.5
235.0,4.0,0.286
4.0,235.0,0.286
235.0,29.0,0.286
29.0,235.0,0.286
235.0,77.0,0.0
77.0,235.0,0.0
235.0,6.0,0.5
6.0,235.0,0.5
235.0,110.0,1.0
110.0,235.0,1.0
235.0,67.0,0.375
67.0,235.0,0.375
235.0,45.0,0.5
45.0,235.0,0.5
235.0,161.0,0.333
161.0,235.0,0.333
235.0,711.0,0.523
711.0,235.0,0.523
235.0,254.0,0.0
254.0,235.0,0.0
235.0,234.0,0.625
234.0,235.0,0.625
235.0,112.0,0.5
112.0,235.0,0.5
235.0,8.0,0.5
8.0,235.0,0.5
235.0,106.0,0.333
106.0,235.0,0.333
235.0,19.0,0.5
19.0,235.0,0.5
235.0,498.0,0.0
498.0,235.0,0.0
235.0,101.0,0.444
101.0,235.0,0.444
235.0,5.0,0.692
5.0,235.0,0.692
235.0,157.0,0.467
157.0,235.0,0.467
235.0,777.0,0.345
777.0,235.0,0.345
235.0,83.0,0.0
83.0,235.0,0.0
235.0,350.0,1.0
350.0,235.0,1.0
235.0,154.0,0.444
154.0,235.0,0.444
235.0,238.0,0.6
238.0,235.0,0.6
235.0,115.0,0.529
115.0,235.0,0.529
235.0,26.0,0.2
26.0,235.0,0.2
235.0,142.0,0.2
142.0,235.0,0.2
235.0,143.0,0.5
143.0,235.0,0.5
147.0,875.0,0.465
875.0,147.0,0.465
147.0,35.0,0.417
35.0,147.0,0.417
147.0,98.0,0.5
98.0,147.0,0.5
147.0,102.0,0.429
102.0,147.0,0.429
147.0,27.0,0.583
27.0,147.0,0.583
147.0,14.0,0.273
14.0,147.0,0.273
147.0,15.0,0.5
15.0,147.0,0.5
147.0,72.0,0.333
72.0,147.0,0.333
147.0,37.0,0.48
37.0,147.0,0.48
147.0,16.0,0.654
16.0,147.0,0.654
147.0,50.0,0.333
50.0,147.0,0.333
147.0,517.0,0.455
517.0,147.0,0.455
147.0,134.0,0.4
134.0,147.0,0.4
147.0,223.0,0.6
223.0,147.0,0.6
147.0,163.0,0.417
163.0,147.0,0.417
147.0,91.0,0.34
91.0,147.0,0.34
147.0,44.0,0.5
44.0,147.0,0.5
147.0,17.0,0.647
17.0,147.0,0.647
147.0,412.0,0.727
412.0,147.0,0.727
147.0,18.0,0.571
18.0,147.0,0.571
147.0,48.0,0.5
48.0,147.0,0.5
147.0,23.0,0.704
23.0,147.0,0.704
147.0,4.0,0.2
4.0,147.0,0.2
147.0,29.0,0.25
29.0,147.0,0.25
147.0,77.0,0.0
77.0,147.0,0.0
147.0,6.0,0.417
6.0,147.0,0.417
147.0,110.0,0.5
110.0,147.0,0.5
147.0,67.0,0.515
67.0,147.0,0.515
147.0,45.0,0.0
45.0,147.0,0.0
147.0,161.0,1.0
161.0,147.0,1.0
147.0,711.0,0.355
711.0,147.0,0.355
147.0,254.0,0.4
254.0,147.0,0.4
147.0,234.0,0.452
234.0,147.0,0.452
147.0,112.0,0.5
112.0,147.0,0.5
147.0,8.0,0.444
8.0,147.0,0.444
147.0,106.0,0.444
106.0,147.0,0.444
147.0,19.0,0.667
19.0,147.0,0.667
147.0,498.0,0.143
498.0,147.0,0.143
147.0,101.0,0.545
101.0,147.0,0.545
147.0,5.0,0.65
5.0,147.0,0.65
147.0,157.0,0.333
157.0,147.0,0.333
147.0,777.0,0.5
777.0,147.0,0.5
147.0,83.0,0.5
83.0,147.0,0.5
147.0,350.0,0.615
350.0,147.0,0.615
147.0,154.0,0.867
154.0,147.0,0.867
147.0,238.0,0.439
238.0,147.0,0.439
147.0,115.0,0.625
115.0,147.0,0.625
147.0,26.0,0.364
26.0,147.0,0.364
147.0,142.0,0.583
142.0,147.0,0.583
147.0,143.0,0.75
143.0,147.0,0.75
875.0,35.0,0.48
35.0,875.0,0.48
875.0,98.0,0.636
98.0,875.0,0.636
875.0,102.0,0.364
102.0,875.0,0.364
875.0,27.0,0.6
27.0,875.0,0.6
875.0,14.0,0.0
14.0,875.0,0.0
875.0,15.0,0.35
15.0,875.0,0.35
875.0,72.0,1.0
72.0,875.0,1.0
875.0,37.0,0.475
37.0,875.0,0.475
875.0,16.0,0.489
16.0,875.0,0.489
875.0,50.0,0.636
50.0,875.0,0.636
875.0,517.0,0.525
517.0,875.0,0.525
875.0,134.0,0.75
134.0,875.0,0.75
875.0,223.0,0.5
223.0,875.0,0.5
875.0,163.0,0.609
163.0,875.0,0.609
875.0,91.0,0.491
91.0,875.0,0.491
875.0,44.0,0.444
44.0,875.0,0.444
875.0,17.0,0.5
17.0,875.0,0.5
875.0,412.0,0.414
412.0,875.0,0.414
875.0,18.0,0.578
18.0,875.0,0.578
875.0,48.0,0.385
48.0,875.0,0.385
875.0,23.0,0.562
23.0,875.0,0.562
875.0,4.0,0.526
4.0,875.0,0.526
875.0,29.0,0.538
29.0,875.0,0.538
875.0,77.0,0.667
77.0,875.0,0.667
875.0,6.0,0.4
6.0,875.0,0.4
875.0,110.0,0.5
110.0,875.0,0.5
875.0,67.0,0.491
67.0,875.0,0.491
875.0,45.0,0.357
45.0,875.0,0.357
875.0,161.0,0.6
161.0,875.0,0.6
875.0,711.0,0.425
711.0,875.0,0.425
875.0,254.0,0.6
254.0,875.0,0.6
875.0,234.0,0.56
234.0,875.0,0.56
875.0,112.0,0.5
112.0,875.0,0.5
875.0,8.0,0.706
8.0,875.0,0.706
875.0,106.0,0.2
106.0,875.0,0.2
875.0,19.0,0.0
19.0,875.0,0.0
875.0,498.0,0.562
498.0,875.0,0.562
875.0,101.0,0.471
101.0,875.0,0.471
875.0,5.0,0.562
5.0,875.0,0.562
875.0,157.0,0.519
157.0,875.0,0.519
875.0,777.0,0.413
777.0,875.0,0.413
875.0,83.0,0.5
83.0,875.0,0.5
875.0,350.0,0.556
350.0,875.0,0.556
875.0,154.0,0.833
154.0,875.0,0.833
875.0,238.0,0.54
238.0,875.0,0.54
875.0,115.0,0.55
115.0,875.0,0.55
875.0,26.0,0.476
26.0,875.0,0.476
875.0,142.0,0.472
142.0,875.0,0.472
875.0,143.0,0.5
143.0,875.0,0.5
35.0,98.0,0.571
98.0,35.0,0.571
35.0,102.0,0.0
102.0,35.0,0.0
35.0,27.0,0.556
27.0,35.0,0.556
35.0,14.0,0.5
14.0,35.0,0.5
35.0,15.0,0.333
15.0,35.0,0.333
35.0,72.0,0.5
72.0,35.0,0.5
35.0,37.0,0.571
37.0,35.0,0.571
35.0,16.0,0.583
16.0,35.0,0.583
35.0,50.0,0.333
50.0,35.0,0.333
35.0,517.0,0.389
517.0,35.0,0.389
35.0,134.0,0.5
134.0,35.0,0.5
35.0,223.0,0.273
223.0,35.0,0.273
35.0,163.0,0.0
163.0,35.0,0.0
35.0,91.0,0.333
91.0,35.0,0.333
35.0,44.0,0.5
44.0,35.0,0.5
35.0,17.0,0.4
17.0,35.0,0.4
35.0,412.0,0.769
412.0,35.0,0.769
35.0,18.0,0.455
18.0,35.0,0.455
35.0,48.0,0.0
48.0,35.0,0.0
35.0,23.0,0.571
23.0,35.0,0.571
35.0,4.0,0.8
4.0,35.0,0.8
35.0,29.0,0.5
29.0,35.0,0.5
35.0,77.0,1.0
77.0,35.0,1.0
35.0,6.0,1.0
6.0,35.0,1.0
35.0,110.0,0.5
110.0,35.0,0.5
35.0,67.0,0.571
67.0,35.0,0.571
35.0,45.0,0.75
45.0,35.0,0.75
35.0,161.0,0.5
161.0,35.0,0.5
35.0,711.0,0.375
711.0,35.0,0.375
35.0,254.0,0.5
254.0,35.0,0.5
35.0,234.0,0.5
234.0,35.0,0.5
35.0,112.0,0.667
112.0,35.0,0.667
35.0,8.0,1.0
8.0,35.0,1.0
35.0,106.0,1.0
106.0,35.0,1.0
35.0,19.0,0.5
19.0,35.0,0.5
35.0,498.0,0.333
498.0,35.0,0.333
35.0,101.0,0.571
101.0,35.0,0.571
35.0,5.0,0.0
5.0,35.0,0.0
35.0,157.0,0.7
157.0,35.0,0.7
35.0,777.0,0.379
777.0,35.0,0.379
35.0,83.0,0.5
83.0,35.0,0.5
35.0,350.0,0.333
350.0,35.0,0.333
35.0,154.0,0.4
154.0,35.0,0.4
35.0,238.0,0.583
238.0,35.0,0.583
35.0,115.0,0.286
115.0,35.0,0.286
35.0,26.0,1.0
26.0,35.0,1.0
35.0,142.0,0.6
142.0,35.0,0.6
35.0,143.0,0.143
143.0,35.0,0.143
98.0,102.0,0.5
102.0,98.0,0.5
98.0,27.0,0.333
27.0,98.0,0.333
98.0,14.0,0.2
14.0,98.0,0.2
98.0,15.0,0.625
15.0,98.0,0.625
98.0,72.0,0.0
72.0,98.0,0.0
98.0,37.0,0.519
37.0,98.0,0.519
98.0,16.0,0.407
16.0,98.0,0.407
98.0,50.0,0.667
50.0,98.0,0.667
98.0,517.0,0.5
517.0,98.0,0.5
98.0,134.0,0.333
134.0,98.0,0.333
98.0,223.0,0.0
223.0,98.0,0.0
98.0,163.0,0.5
163.0,98.0,0.5
98.0,91.0,0.6
91.0,98.0,0.6
98.0,44.0,0.667
44.0,98.0,0.667
98.0,17.0,0.5
17.0,98.0,0.5
98.0,412.0,0.467
412.0,98.0,0.467
98.0,18.0,0.4
18.0,98.0,0.4
98.0,48.0,0.75
48.0,98.0,0.75
98.0,23.0,0.625
23.0,98.0,0.625
98.0,4.0,0.333
4.0,98.0,0.333
98.0,29.0,0.7
29.0,98.0,0.7
98.0,77.0,0.0
77.0,98.0,0.0
98.0,6.0,1.0
6.0,98.0,1.0
98.0,110.0,0.75
110.0,98.0,0.75
98.0,67.0,0.512
67.0,98.0,0.512
98.0,45.0,1.0
45.0,98.0,1.0
98.0,161.0,0.5
161.0,98.0,0.5
98.0,711.0,0.548
711.0,98.0,0.548
98.0,254.0,0.0
254.0,98.0,0.0
98.0,234.0,0.409
234.0,98.0,0.409
98.0,112.0,0.375
112.0,98.0,0.375
98.0,8.0,0.4
8.0,98.0,0.4
98.0,106.0,0.5
106.0,98.0,0.5
98.0,19.0,0.5
19.0,98.0,0.5
98.0,498.0,0.588
498.0,98.0,0.588
98.0,101.0,0.143
101.0,98.0,0.143
98.0,5.0,0.579
5.0,98.0,0.579
98.0,157.0,0.7
157.0,98.0,0.7
98.0,777.0,0.552
777.0,98.0,0.552
98.0,83.0,0.5
83.0,98.0,0.5
98.0,350.0,0.531
350.0,98.0,0.531
98.0,154.0,0.588
154.0,98.0,0.588
98.0,238.0,0.483
238.0,98.0,0.483
98.0,115.0,0.154
115.0,98.0,0.154
98.0,26.0,0.5
26.0,98.0,0.5
98.0,142.0,0.647
142.0,98.0,0.647
98.0,143.0,0.833
143.0,98.0,0.833
102.0,27.0,0.5
27.0,102.0,0.5
102.0,14.0,0.4
14.0,102.0,0.4
102.0,15.0,0.0
15.0,102.0,0.0
102.0,72.0,0.5
72.0,102.0,0.5
102.0,37.0,0.25
37.0,102.0,0.25
102.0,16.0,0.375
16.0,102.0,0.375
102.0,50.0,0.5
50.0,102.0,0.5
102.0,517.0,0.5
517.0,102.0,0.5
102.0,134.0,1.0
134.0,102.0,1.0
102.0,223.0,0.4
223.0,102.0,0.4
102.0,163.0,1.0
163.0,102.0,1.0
102.0,91.0,0.5
91.0,102.0,0.5
102.0,44.0,1.0
44.0,102.0,1.0
102.0,17.0,1.0
17.0,102.0,1.0
102.0,412.0,0.7
412.0,102.0,0.7
102.0,18.0,0.444
18.0,102.0,0.444
102.0,48.0,1.0
48.0,102.0,1.0
102.0,23.0,0.556
23.0,102.0,0.556
102.0,4.0,0.5
4.0,102.0,0.5
102.0,29.0,1.0
29.0,102.0,1.0
102.0,77.0,0.5
77.0,102.0,0.5
102.0,6.0,0.0
6.0,102.0,0.0
102.0,110.0,0.0
110.0,102.0,0.0
102.0,67.0,0.818
67.0,102.0,0.818
102.0,45.0,1.0
45.0,102.0,1.0
102.0,161.0,0.0
161.0,102.0,0.0
102.0,711.0,0.579
711.0,102.0,0.579
102.0,254.0,0.5
254.0,102.0,0.5
102.0,234.0,0.0
234.0,102.0,0.0
102.0,112.0,0.5
112.0,102.0,0.5
102.0,8.0,0.333
8.0,102.0,0.333
102.0,106.0,1.0
106.0,102.0,1.0
102.0,19.0,1.0
19.0,102.0,1.0
102.0,498.0,0.4
498.0,102.0,0.4
102.0,101.0,0.5
101.0,102.0,0.5
102.0,5.0,0.5
5.0,102.0,0.5
102.0,157.0,0.556
157.0,102.0,0.556
102.0,777.0,0.455
777.0,102.0,0.455
102.0,83.0,0.5
83.0,102.0,0.5
102.0,350.0,0.308
350.0,102.0,0.308
102.0,154.0,0.0
154.0,102.0,0.0
102.0,238.0,0.412
238.0,102.0,0.412
102.0,115.0,0.5
115.0,102.0,0.5
102.0,26.0,0.5
26.0,102.0,0.5
102.0,142.0,0.0
142.0,102.0,0.0
102.0,143.0,0.333
143.0,102.0,0.333
27.0,14.0,0.5
14.0,27.0,0.5
27.0,15.0,0.5
15.0,27.0,0.5
27.0,72.0,0.0
72.0,27.0,0.0
27.0,37.0,0.706
37.0,27.0,0.706
27.0,16.0,0.438
16.0,27.0,0.438
27.0,50.0,0.5
50.0,27.0,0.5
27.0,517.0,0.556
517.0,27.0,0.556
27.0,134.0,1.0
134.0,27.0,1.0
27.0,223.0,0.5
223.0,27.0,0.5
27.0,163.0,0.692
163.0,27.0,0.692
27.0,91.0,0.5
91.0,27.0,0.5
27.0,44.0,1.0
44.0,27.0,1.0
27.0,17.0,1.0
17.0,27.0,1.0
27.0,412.0,0.6
412.0,27.0,0.6
27.0,18.0,0.385
18.0,27.0,0.385
27.0,48.0,0.333
48.0,27.0,0.333
27.0,23.0,1.0
23.0,27.0,1.0
27.0,4.0,1.0
4.0,27.0,1.0
27.0,29.0,0.429
29.0,27.0,0.429
27.0,77.0,0.5
77.0,27.0,0.5
27.0,6.0,0.5
6.0,27.0,0.5
27.0,110.0,0.25
110.0,27.0,0.25
27.0,67.0,0.818
67.0,27.0,0.818
27.0,45.0,1.0
45.0,27.0,1.0
27.0,161.0,0.5
161.0,27.0,0.5
27.0,711.0,0.452
711.0,27.0,0.452
27.0,254.0,0.5
254.0,27.0,0.5
27.0,234.0,0.375
